id,user/login,body,submitted_at,pr_number
3198060785,mstorsjo,"LGTM, thanks!",2025-09-08T20:27:44Z,157476
3199498145,tru,,2025-09-09T06:14:06Z,157476
3197201084,vzakhari,LGTM. Thank you!,2025-09-08T16:06:35Z,157472
3198256786,JDevlieghere,,2025-09-08T21:32:28Z,157474
3198292527,Michael137,,2025-09-08T21:45:34Z,157474
3201014047,Michael137,,2025-09-09T11:25:01Z,157474
3206449585,Michael137,"LGTM if this works for your use-case, thanks! I'd give @JDevlieghere some time to look at this before merging",2025-09-10T14:26:48Z,157474
3206702288,JDevlieghere,,2025-09-10T15:24:00Z,157474
3196750583,flovent,,2025-09-08T14:13:17Z,157468
3196798842,vbvictor,,2025-09-08T14:25:47Z,157468
3196800023,vbvictor,"LGTM, thank you",2025-09-08T14:26:05Z,157468
3197471388,andykaylor,"This looks good, but it isn't clear to me why the crashes were occurring. I see from the description of #155244 that replaceAllUsesWith now has a delayed effect in some circumstances. Was the fact that we were erasing the replaced op causing a problem?",2025-09-08T17:36:08Z,157471
3196552376,nikic,,2025-09-08T13:28:58Z,157461
3196576479,apach301,,2025-09-08T13:34:39Z,157461
3197259048,XChy,Nice catch. LGTM.,2025-09-08T16:24:14Z,157461
3202621397,artagnon,"Kindly add a test, showing that this bug can actually be hit.",2025-09-09T17:35:50Z,157458
3202763030,artagnon,"I don't think DISubprogram::getSubprogram can return null:

```cpp
DISubprogram *DILocalScope::getSubprogram() const {
  if (auto *Block = dyn_cast<DILexicalBlockBase>(this))
    return Block->getScope()->getSubprogram();
  return const_cast<DISubprogram *>(cast<DISubprogram>(this));
}
```

So, the check `SP &&` preceding your patch should probably be stripped, as it is dead?",2025-09-09T18:21:34Z,157458
3203149933,artagnon,"Please update the PR title/description. Suffix the title with ""(NFC)"" to make it clear that the change is non-functional.",2025-09-09T20:19:24Z,157458
3203237375,artagnon,"LGTM, thanks!",2025-09-09T20:46:37Z,157458
3201822006,XChy,LGTM,2025-09-09T14:07:44Z,157447
3197014282,RKSimon,,2025-09-08T15:19:31Z,157464
3197518490,markbhasawut,,2025-09-08T17:52:53Z,157464
3197715447,RKSimon,,2025-09-08T18:43:04Z,157464
3197765881,markbhasawut,,2025-09-08T18:58:38Z,157464
3197784246,markbhasawut,,2025-09-08T19:03:31Z,157464
3197944256,RKSimon,,2025-09-08T19:58:15Z,157464
3200195200,RKSimon,,2025-09-09T08:53:43Z,157464
3200201778,RKSimon,,2025-09-09T08:54:57Z,157464
3200249972,markbhasawut,,2025-09-09T09:03:53Z,157464
3200251161,markbhasawut,,2025-09-09T09:04:04Z,157464
3200778150,markbhasawut,,2025-09-09T10:31:18Z,157464
3202412941,RKSimon,LGTM - cheers!,2025-09-09T16:32:47Z,157464
3196548674,sdesmalen-arm,,2025-09-08T13:28:09Z,157454
3196680831,kuhar,"I don't understand when this could happen. Could you add a lit test? If the value is an integer attr, the type must be either bool or int, no?",2025-09-08T13:58:52Z,157457
3197131681,kuhar,LGTM if the CI passes,2025-09-08T15:51:02Z,157457
3198675034,CoTinker,,2025-09-09T01:13:31Z,157457
3198687533,kuhar,,2025-09-09T01:18:31Z,157457
3198692234,kuhar,,2025-09-09T01:20:08Z,157457
3198708054,CoTinker,,2025-09-09T01:30:24Z,157457
3198714558,kuhar,,2025-09-09T01:35:39Z,157457
3205935770,apach301,,2025-09-10T12:29:56Z,157457
3206194827,kuhar,,2025-09-10T13:33:54Z,157457
3206200880,CoTinker,,2025-09-10T13:35:25Z,157457
3206203117,CoTinker,,2025-09-10T13:35:58Z,157457
3198664455,CoTinker,"LGTM, thanks.",2025-09-09T01:11:03Z,157455
3200291506,fschlimb,Thanks for the fix!,2025-09-09T09:11:05Z,157455
3205073500,joker-eph,,2025-09-10T08:34:04Z,157455
3198323947,s-barannikov,"Perhaps those should not be features after all.
",2025-09-08T22:06:31Z,157446
3198600427,topperc,LGTM,2025-09-09T00:28:21Z,157446
3196868410,jyknight,"Seems reasonable.

And yes, a 32-bit sparc target with a v9 cpu is nearly untested -- which is not too surprising since last I knew it was also not fully implemented.",2025-09-08T14:42:30Z,157445
3196576430,s-barannikov,,2025-09-08T14:58:12Z,157445
3196419131,labath,"would `runCmd(""platform select remote-linux"")` have the same effect?

That would make the test more realistic, as that's how you would debug a non-local process. The problem right now is that lldb selects the host platform by default (you could argue that it shouldn't do that for ""gdb-remote"" connections, but that's what it is right now), and unless that platform rejects it (which happens when there's a host-binary architecture mismatch), it will bind the target to that platform. remote-linux (or maybe `remote-gdb-server` ?) is what would get selected then, so this will also make sure the behavior of the test is consistent between aarch64 and non-aarch64 runs.",2025-09-08T12:55:23Z,157432
3196811415,labath,,2025-09-08T14:29:05Z,157432
3197695593,tstellar,Passes for me now: https://github.com/llvm/llvm-project/actions/runs/17554582247/job/49855285540?pr=155274,2025-09-08T18:36:41Z,157432
3196331969,phoebewang,LGTM.,2025-09-08T12:38:01Z,157425
3196078350,jayfoad,,2025-09-08T11:19:43Z,157427
3196104195,Shoreshen,,2025-09-08T11:26:26Z,157427
3196114395,arsenm,,2025-09-08T11:29:58Z,157427
3195961014,davemgreen,"I think it should be something like `if (N->getOperand(2).getValueType().getVectorElementType() == MVT::i64)`

Can you add a test case from #157122?",2025-09-08T10:40:01Z,157418
3196397508,davemgreen,Thanks for putting together a fix for this. LGTM,2025-09-08T19:23:45Z,157418
3196261735,mgorny,"Thanks for doing this. It's a bit verbose, but as long as the tests pass, I'm happy with it. Just one small comment.",2025-09-08T12:18:33Z,157417
3196408174,RossBrunton,,2025-09-08T12:53:47Z,157417
3196456914,mgorny,"Yeah, still works for me, so I guess it's good for the GPU case as well.",2025-09-08T13:05:52Z,157417
3196520801,callumfare,,2025-09-08T13:21:48Z,157417
3196312835,rscottmanley,"LGTM, thanks!",2025-09-08T12:32:24Z,157413
3195816893,fhahn,"LGTM,thanks",2025-09-08T09:54:32Z,157410
3196232871,jplehr,Should `O2` and `O3` also show up in some test?,2025-09-08T12:08:49Z,157408
3200937091,jplehr,"lgtm
feel free to wait for other feedback",2025-09-09T11:04:04Z,157408
3203435100,thetruestblue,,2025-09-09T21:39:59Z,157407
3196588100,kuhar,,2025-09-08T13:38:52Z,157402
3196609559,joker-eph,,2025-09-08T13:41:29Z,157402
3196879491,pabloantoniom,,2025-09-08T14:45:28Z,157402
3196890261,fabianmcg,,2025-09-08T14:48:27Z,157402
3197211703,pabloantoniom,,2025-09-08T16:09:38Z,157402
3197244658,fabianmcg,,2025-09-08T16:20:00Z,157402
3197251218,kuhar,,2025-09-08T16:21:36Z,157402
3197267790,fabianmcg,"Preemptively blocking while these get addressed:

Please remove the username from the description:
https://discourse.llvm.org/t/forbidding-username-in-commits/86997

Fix description, and the PR title.

And see my other comment.",2025-09-08T16:26:45Z,157402
3197485822,joker-eph,,2025-09-08T17:41:35Z,157402
3199703289,pabloantoniom,,2025-09-09T07:03:38Z,157402
3199817398,pabloantoniom,,2025-09-09T07:34:02Z,157402
3199821606,pabloantoniom,,2025-09-09T07:35:03Z,157402
3199823118,pabloantoniom,,2025-09-09T07:35:27Z,157402
3200900730,fabianmcg,"LGTM, thanks for the cleanup!",2025-09-09T10:56:49Z,157402
3202138556,joker-eph,,2025-09-09T15:20:49Z,157402
3203830117,krzysz00,LGTM here too,2025-09-10T00:09:55Z,157402
3195710547,arsenm,LGTM as long as there are no codegen changes. If there are codegen changes they should be in a separate PR. This one is too big to go through all the individual changes ,2025-09-08T09:26:22Z,157396
3197058991,topperc,LGTM,2025-09-08T15:30:26Z,157396
3197255869,lukel97,"I grepped the diff and there were no check line changes, LGTM",2025-09-08T16:23:07Z,157396
3195271920,tgymnich,,2025-09-08T07:21:46Z,157393
3196170778,s-barannikov,"Remove `VERegisterInfo::getPointerRegClass` as well?
",2025-09-08T11:49:18Z,157394
3196186373,arsenm,,2025-09-08T11:53:52Z,157394
3196189076,s-barannikov,,2025-09-08T11:54:48Z,157394
3195237759,arsenm,,2025-09-08T07:10:49Z,157392
3199692892,kazutakahirata,,2025-09-09T07:01:09Z,157392
3195221190,arsenm,,2025-09-08T07:04:29Z,157390
3196580088,kuhar,,2025-09-08T13:35:34Z,157390
3197438256,kazutakahirata,,2025-09-08T17:24:06Z,157390
3196572116,kuhar,This looks OK as long  as it doesn't make compilation times worse -- could you check that?,2025-09-08T13:33:35Z,157389
3203847541,kuhar,,2025-09-10T00:22:07Z,157389
3195407387,pfusik,LGTM,2025-09-08T08:04:53Z,157388
3195401561,vbvictor,,2025-09-08T08:03:00Z,157384
3195127212,lukel97,,2025-09-08T06:36:16Z,157387
3195172789,ElvisWang123,,2025-09-08T06:55:33Z,157387
3195205827,lukel97,,2025-09-08T06:59:20Z,157387
3195330015,ElvisWang123,,2025-09-08T07:41:29Z,157387
3195369879,fhahn,,2025-09-08T07:53:05Z,157387
3198741099,lukel97,,2025-09-09T01:56:13Z,157387
3199513676,ElvisWang123,,2025-09-09T06:17:42Z,157387
3200142738,fhahn,,2025-09-09T08:44:30Z,157387
3200270546,lukel97,,2025-09-09T09:07:42Z,157387
3201050907,ElvisWang123,,2025-09-09T11:38:48Z,157387
3201058779,lukel97,,2025-09-09T11:41:21Z,157387
3201095225,ElvisWang123,,2025-09-09T11:47:58Z,157387
3205279164,fhahn,"LGTM, with comment still to be updated",2025-09-10T09:24:55Z,157387
3205375023,ElvisWang123,,2025-09-10T09:49:18Z,157387
3205964876,lukel97,LGTM,2025-09-10T12:37:22Z,157387
3194697473,preames,,2025-09-08T00:59:42Z,157376
3197934069,topperc,,2025-09-08T19:55:45Z,157376
3197949876,topperc,LGTM,2025-09-08T20:00:20Z,157376
3207700356,pcc,,2025-09-10T20:25:41Z,157386
3208330117,vitalybuka,,2025-09-11T01:05:37Z,157386
3208342454,pcc,,2025-09-11T01:15:09Z,157386
3194695659,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR makes the `buildBitSet` function a static function by removing it from the `LowerTypeTestsModule` class and changing the `createByteArray` parameter to accept a const reference instead of a non-const reference.

- Converts `buildBitSet` from a member function to a static function
- Updates `createByteArray` to accept a const reference parameter



",2025-09-08T00:51:43Z,157375
3194740016,makslevental,Thanks - I meant to do like weekly audits but have fallen behind.,2025-09-08T01:41:59Z,157374
3194653183,makslevental,,2025-09-07T23:40:04Z,157369
3194784398,PragmaTwice,"The patch sounds good to me and definitely much cleaner and simpler than mine! I'll try to merge it into my PR. Just left a few minor comments to discuss some details.

",2025-09-08T03:04:46Z,157369
3194839769,makslevental,,2025-09-08T03:13:04Z,157369
3194844253,makslevental,,2025-09-08T03:17:50Z,157369
3194847419,makslevental,,2025-09-08T03:21:07Z,157369
3199184027,lhames,"Thank you very much for spotting this @MrAnno , and taking the time to write up a fix.

Looks good to me!",2025-09-09T04:42:27Z,157366
3199264699,lhames,,2025-09-09T05:25:01Z,157366
3199850785,lhames,,2025-09-09T07:43:04Z,157366
3194625068,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR fixes a crash in mlir-tblgen when mixing properties with InferType traits. The issue occurred because the argument-to-operand/attribute mapping didn't account for properties, causing index mismatches during type inference.

Key changes:
- Expand the argument mapping to include properties alongside operands and attributes
- Update the enum and data structures to handle three kinds of arguments instead of two
- Add proper error handling for unsupported property-based type inference

### Reviewed Changes

Copilot reviewed 4 out of 4 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| mlir/include/mlir/TableGen/Operator.h | Updates data structures and enums to support properties in argument mapping |
| mlir/lib/TableGen/Operator.cpp | Implements the expanded mapping logic and updates method signatures |
| mlir/tools/mlir-tblgen/OpDefinitionsGen.cpp | Updates type inference code to use new mapping and adds error handling |
| mlir/test/mlir-tblgen/op-decl-and-defs.td | Adds test case for the previously crashing scenario |



",2025-09-07T22:12:47Z,157367
3196321236,zero9178,Look good to me overall! Just one comment regarding error handling,2025-09-08T12:41:49Z,157367
3196442956,fabianmcg,,2025-09-08T13:01:55Z,157367
3196450888,zero9178,,2025-09-08T13:04:07Z,157367
3194579556,Nerixyz,,2025-09-07T20:28:58Z,157362
3195695427,Nerixyz,,2025-09-08T09:23:09Z,157362
3201362085,aganea,,2025-09-09T12:44:55Z,157362
3206109914,aganea,LGTM.,2025-09-10T13:13:51Z,157362
3194485207,jhuber6,,2025-09-07T15:10:50Z,157346
3194573930,Nerixyz,,2025-09-07T20:06:08Z,157361
3194580311,Nerixyz,,2025-09-07T20:32:17Z,157361
3194648642,aganea,,2025-09-07T23:32:27Z,157361
3195651255,Nerixyz,,2025-09-08T09:10:03Z,157361
3201300373,aganea,,2025-09-09T12:40:38Z,157361
3202122653,Nerixyz,,2025-09-09T15:16:40Z,157361
3206119993,aganea,"LGTM, thanks for all the changes!",2025-09-10T13:16:19Z,157361
3197904318,xlauko,lgtm,2025-09-08T19:44:12Z,157350
3198055004,xlauko,,2025-09-08T20:26:32Z,157350
3203261183,andykaylor,lgtm,2025-09-09T20:51:46Z,157350
3198438465,eddyz87,Tested this with kernel bpf selftests.,2025-09-08T23:04:32Z,157344
3194517913,davemgreen,Thanks. LGTM.,2025-09-07T16:40:00Z,157342
3194500395,arsenm,,2025-09-07T15:51:10Z,157341
3194425064,s-barannikov,few nits,2025-09-07T12:33:36Z,157337
3194483644,s-barannikov,LGTM,2025-09-07T15:06:10Z,157336
3194422804,arsenm,,2025-09-07T12:20:29Z,157326
3194531376,kuhar,,2025-09-07T17:28:48Z,157326
3194424717,tgymnich,,2025-09-07T12:25:11Z,157325
3194424885,tgymnich,,2025-09-07T12:25:38Z,157325
3194531422,kuhar,,2025-09-07T17:29:00Z,157325
3194425346,tgymnich,,2025-09-07T12:26:50Z,157324
3194531475,kuhar,,2025-09-07T17:29:12Z,157324
3194628277,MaskRay,,2025-09-07T22:24:45Z,157321
3194318292,artagnon,Makes sense to me.,2025-09-07T08:56:06Z,157323
3194320538,artagnon,,2025-09-07T08:58:47Z,157323
3194441677,lukel97,,2025-09-07T13:11:17Z,157323
3194441786,lukel97,,2025-09-07T13:11:36Z,157323
3195396940,fhahn,,2025-09-08T08:01:27Z,157323
3195476002,fhahn,"LGTM, thanks",2025-09-08T08:25:00Z,157323
3193960456,tgymnich,,2025-09-06T23:02:25Z,157313
3193961189,tgymnich,,2025-09-06T23:03:54Z,157312
3194530924,kuhar,,2025-09-07T17:27:12Z,157311
3194535221,kazutakahirata,,2025-09-07T17:38:14Z,157311
3194536957,kuhar,,2025-09-07T17:43:35Z,157311
3194530519,kuhar,,2025-09-07T17:25:41Z,157310
3193890918,nikic,LLVM.Transforms/LoopVectorize/pr34681.ll is failing.,2025-09-06T20:43:02Z,157308
3194563944,nikic,LGTM,2025-09-07T19:26:36Z,157308
3194541955,fhahn,,2025-09-08T08:26:23Z,157308
3193959968,tgymnich,,2025-09-06T23:01:30Z,157309
3194531074,kuhar,,2025-09-07T17:27:45Z,157309
3195807080,mstorsjo,"Looks reasonable to me.

Binutils did have some support for MIPS PE/COFF, which is being removed these days. Does this choice of name, `mipspe`, match what they used here? (The naming aspect here should ideally be synchronized, to allow for interoperability.)",2025-09-08T09:52:32Z,157305
3198065036,mstorsjo,LGTM,2025-09-08T20:28:45Z,157305
3193888260,nikic,,2025-09-06T20:35:53Z,157307
3194347797,fhahn,,2025-09-07T10:03:38Z,157307
3194389876,nikic,"LGTM. This has obvious generalizations, but not sure they're worth adding (given the more generic handling in InstCombine).",2025-09-07T10:59:11Z,157307
3194467884,dtcxzyw,,2025-09-07T14:23:34Z,157307
3194714197,frederick-vs-ja,"LGTM now.

@philnik777 If #152989 won't be resolved soon, I think we should at least merge this.",2025-09-08T01:15:10Z,157304
3195460070,philnik777,,2025-09-08T08:20:56Z,157304
3202324290,topperc,,2025-09-09T16:07:40Z,157295
3206867557,sunshaoce,,2025-09-10T16:11:08Z,157295
3207536973,topperc,LGTM,2025-09-10T19:24:28Z,157295
3208290566,ppenzin,,2025-09-11T00:34:47Z,157295
3193275408,vbvictor,,2025-09-06T16:38:39Z,157285
3193278355,vbvictor,,2025-09-06T16:39:41Z,157285
3193303524,EugeneZelenko,,2025-09-06T16:49:47Z,157285
3193564882,vbvictor,,2025-09-06T18:12:44Z,157285
3194552088,carlosgalvezp,"LGTM, thank you!",2025-09-07T18:38:53Z,157285
3201120195,vbvictor,,2025-09-09T11:53:10Z,157285
3202011429,EugeneZelenko,,2025-09-09T14:52:30Z,157285
3195859360,mstorsjo,"LGTM, this looks straightforward enough.

I'm somewhat surprised to see a seemingly general feature like `/summary` (even if many of the numbers may be related to debug info) be implemented in the PDB writer (which obviously is a preexisting design). What if the user doesn't do any PDB output at all (or e.g. links with `-debug:dwarf`) - does the `/summary` option still have an effect?",2025-09-08T10:06:48Z,157284
3194343378,RKSimon,LGTM,2025-09-07T09:58:30Z,157260
3196485730,jhuber6,"The handling here is weird because offload used to live in OpenMP, a lot of this needs to be cleaned up.",2025-09-08T13:13:28Z,157253
3194503573,arsenm,,2025-09-07T16:03:30Z,157247
3194342633,RKSimon,,2025-09-07T09:56:14Z,157246
3194532621,RKSimon,LGTM,2025-09-07T17:33:50Z,157246
3194330297,RKSimon,LGTM with one minor,2025-09-07T09:28:11Z,157245
3194532451,RKSimon,,2025-09-07T17:33:04Z,157245
3191665917,MaskRay,,2025-09-06T07:11:19Z,157236
3193970200,ilovepi,,2025-09-06T23:20:46Z,157237
3199613225,petrhosek,,2025-09-09T06:40:19Z,157237
3193969876,ilovepi,LGTM,2025-09-06T23:20:08Z,157234
3199605774,petrhosek,,2025-09-09T06:38:37Z,157234
3197248001,ilovepi,LGTM. IMO this is a much nicer way to test a property on `stdin`'s positioning. Lets get a bit more consensus from other maintainers before landing though.,2025-09-08T16:22:36Z,157232
3197408713,petrhosek,,2025-09-08T17:13:17Z,157232
3197419719,boomanaiden154,,2025-09-08T17:17:14Z,157232
3197483601,petrhosek,,2025-09-08T17:40:47Z,157232
3197501986,boomanaiden154,,2025-09-08T17:46:58Z,157232
3197524797,petrhosek,,2025-09-08T17:54:55Z,157232
3192226586,arsenm,,2025-09-06T10:57:52Z,157230
3192822111,tgymnich,,2025-09-06T14:02:21Z,157230
3192231045,arsenm,,2025-09-06T10:58:47Z,157231
3192352414,kuhar,"In addition to the concern about an extra include, I haven't seen `std::variant` used in llvm/mlir but heard that some implementations are not very peformant. I think we'd want to proceed with caution in case this doesn't end up being just an NFC.",2025-09-06T11:38:36Z,157229
3192834883,tgymnich,,2025-09-06T14:07:45Z,157229
3192900541,nikic,"https://llvm-compile-time-tracker.com/compare.php?from=e0f00bd645bfd75a6717242cc42d63eeebb1db68&to=22587d6d1a9ae5a4e6805fa1dc964818bbbc6cb5&stat=instructions:u

std::variant should never be used in performance sensitive code.",2025-09-06T14:31:35Z,157229
3193046068,tgymnich,for the curious: https://godbolt.org/z/c9sMMn665. Could the overhead be caused by`std::visit` on some toolchains?,2025-09-06T15:19:57Z,157229
3192386969,arsenm,,2025-09-06T11:46:52Z,157228
3192709216,kuhar,,2025-09-06T13:17:54Z,157228
3192725313,kuhar,,2025-09-06T13:24:14Z,157227
3194994669,arsenm,,2025-09-08T05:20:18Z,157226
3191511894,teresajohnson,,2025-09-06T04:29:07Z,157222
3193994157,snehasish,Lgtm,2025-09-07T00:02:23Z,157222
3191607762,petrhosek,,2025-09-06T05:50:41Z,157223
3193962803,ilovepi,LGTM other than the `cat` bit. ,2025-09-06T23:07:45Z,157223
3194536978,boomanaiden154,,2025-09-07T17:43:41Z,157223
3194803901,mylai-mtk,,2025-09-08T02:50:38Z,157220
3194883822,wangpc-pp,,2025-09-08T03:54:23Z,157220
3195699433,mylai-mtk,,2025-09-08T09:24:16Z,157220
3196293226,jaidTw,,2025-09-08T12:26:53Z,157220
3198832007,mylai-mtk,,2025-09-09T02:45:14Z,157220
3198841154,mylai-mtk,,2025-09-09T02:45:51Z,157220
3199361039,mylai-mtk,LGTM,2025-09-09T05:53:13Z,157220
